Country,year,Country_code,CAB,Infl,EXDEBT,rgdpe,pop,Gshare,GDPRank,advecon,Banking,Currency,Debt,Region,AmountAgreedPercentGDP,WGI,conditions,DPWT,LGrowth1,LGrowth2,LGrowth3,LGrowth4,LGrowth5,FGrowth1,FGrowth2,FGrowth3,FGrowth4,FGrowth5,FGrowth6,FGrowth7,IMF
Sudan,1981,SDN,-6.437588536647451,24.5757243336575,64.20309840476807,24353.025,15.02727,.062125158,.15058805,0,0,1,0,Africa,2.3657291,-1.3133783,34,7.4375658,1.524314,-5.0185995,-5.9309874,6.2238517,16.665215,2.0610445,-5.0089016,-6.2810416,5.413805,14.220894,-.33109838,8.931385,1
Sudan,1988,SDN,-2.324646953323456,64.7005631001051,77.83746443204379,30408.02,18.86632,.056922168,.1611021,0,0,1,0,Africa,,-1.3133783,0,8.931385,-.33109838,14.220894,5.413805,-6.2810416,-5.0089016,-5.470047,7.5109143,6.577867,4.5687356,1.0062282,5.9971004,5.9970856,0
Sudan,1993,SDN,-2.276681755230257,101.380423763813,199.1204108183213,30782.553,22.535936,.10563444,.12952709,0,0,1,0,Africa,,-1.3133783,0,1.0062282,4.5687356,6.577867,7.5109143,-5.470047,8.931385,5.9971004,5.9970856,5.9191308,6.0574427,8.2416496,4.2352018,8.3862753,0
Sudan,2012,SDN,-9.187527717605624,35.5652488678551,34.96160507428864,139166.78,35.990192,.10371537,.19641005,0,0,1,0,Africa,,-1.3133783,0,-2.2,-.30000237,8.7881041,8.8922396,2.181493,5.7683463,2.1999989,3.2000036,2.9999974,3.5000043,3.1999979,,,0
Senegal,1981,SEN,-11.47579773757163,5.91319372031626,42.7038978476987,11517.035,5.7503381,.34104013,.18610798,0,0,0,1,Africa,1.8471557,-.30254212,30,-1.1863481,-3.2918591,9.6382961,-6.2448325,-2.6961792,8.9195738,15.339859,2.177918,-4.0043855,3.7795908,4.5543933,3.9948869,5.0567813,1
Senegal,1988,SEN,-6.410666814323927,-1.82668225079298,63.89571343829472,18974.166,7.107976,.22966503,.26681918,0,1,0,0,Africa,3.0806892,-.30254212,60,5.0567813,3.9948869,4.5543933,3.7795908,-4.0043855,2.177918,-1.4047577,3.9041772,-.3965905,2.213522,-2.2184098,2.8696868,4.7259569,1
Senegal,1994,SEN,-3.819203905539312,32.2936668569551,77.58194166083997,19154.23,8.5121727,.14943311,.20791939,0,0,1,0,Africa,5.2021608,-.30254212,87,2.8696868,-2.2184098,2.213522,-.3965905,3.9041772,-1.4047577,4.7259569,5.2209344,3.1240327,5.8986769,11.123562,-1.2368301,4.580914,1
Sierra Leone,1977,SLE,-7.136364767104844,,43.3636840335549,3843.5295,3.1348,.33700147,.11898123,0,0,0,1,Africa,1.5223172,-1.2346718,,.84950948,-.72289234,0,3.4912694,3.4838748,.91146266,3.8507836,5.0984964,2.8665936,3.9657011,1.7525767,-.10131976,4.3610549,1
Sierra Leone,1983,SLE,-1.769628331151735,,67.34065477952549,4337.3354,3.6087511,.29596782,.12187422,0,0,1,0,Africa,4.7316632,-1.2346718,38,-.10131976,1.7525767,3.9657011,2.8665936,5.0984964,3.8507836,4.3610549,2.3291955,1.4598528,4.0350332,2.4654281,3.3939724,3.6420393,1
Sierra Leone,1989,SLE,-6.403397039078864,,123.2221272552869,5595.0986,4.2494678,.14998427,.12736356,0,0,1,0,Africa,,-1.2346718,0,3.3939724,2.4654281,4.0350332,1.4598528,2.3291955,4.3610549,3.6420393,-7.9924974,-9.6462994,.054304916,3.4999962,-10.025002,-24.786667,0
Sierra Leone,1998,SLE,-4.943038821940641,,206.1984081762398,4643.0635,4.3536458,.091495059,.087327018,0,0,1,0,Africa,,-1.2346718,0,-.83743334,-17.595865,-24.786667,-10.025002,3.4999962,.054304916,-8.1217775,3.8072824,18.169937,26.417324,9.3131142,6.5979514,4.5050955,0
El Salvador,1986,SLV,3.098246275277655,31.9350161472763,53.49687357086662,12594.479,4.9889431,.23032115,.26500571,0,0,1,0,LatAm,,-.2780458,0,.63459784,1.975479,2.2996476,.77247423,-5.6015892,-8.2699909,2.6883502,1.6160387,1.0496116,3.3994331,3.5764129,7.5433402,7.3695254,0
El Salvador,1989,SLV,-4.44717349577913,17.6340799385345,51.08688011943614,13349.205,5.1859431,.22668701,.24900018,0,1,0,0,LatAm,1.0025927,-.2780458,28,1.0496116,1.6160387,2.6883502,.63459784,1.975479,2.2996476,3.3994331,3.5764129,7.5433402,7.3695254,6.0503631,6.3965755,1.7055901,1
Serbia,2000,SRB,,71.1206287946541,176.9591769954869,51462.586,7.516346,.23506145,.51178098,0,0,1,0,Europe,2.07552,-.24414589,107,7.7590203,-12.146589,2.43046,7.1848292,2.4261596,5.6870589,4.9930143,7.1158781,4.4150748,9.0465126,5.5404878,4.9045491,5.8886271,1
South Sudan,2015,SSD,-4.042118381165919,52.8146520738376,,,,,,0,0,1,0,Africa,,-2.083009,,,,,,,,,,,,,,,0
Sao Tome and Principe,1992,STP,,,,191.66158,.118816,.15553506,.15289411,0,1,1,0,Island,,-.66073573,0,.69999242,1.2010112,-2.152653,3.1353178,1.9987352,-2.9301198,1.0999992,2.200006,2.0000029,1.4999967,.996324,2.4999807,2.5000095,0
Sao Tome and Principe,1997,STP,,35.81717824448,,197.72202,.131107,.16278185,.1257381,0,0,1,0,Island,,-.66073573,0,.996324,1.4999967,2.0000029,2.200006,1.0999992,.69999242,2.4999807,2.5000095,.44837046,3.0644858,2.0030637,6.9640317,3.8322253,0
Suriname,1990,SUR,,21.7399443397526,,2598.5105,.40747201,.22347002,.59595674,0,0,1,0,LatAm,,-.24136236,0,-3.9215665,4.5253296,8.6625032,-7.3395348,-1.7218271,13.96302,2.7434728,.37593713,-6.7020316,3.3899806,.0084854811,1.0374628,5.7393427,0
Suriname,1995,SUR,,235.558815073605,,2467.8464,.44372401,.24901043,.50038445,0,0,1,0,LatAm,,-.24136236,0,.0084854811,3.3899806,-6.7020316,.37593713,2.7434728,-3.9215665,1.0374628,5.7393427,2.3304009,-1.403707,2.0648308,4.187253,2.7771454,0
Suriname,2001,SUR,,38.5862878872612,,3514.6267,.47773999,.163846,.54989207,0,0,1,0,LatAm,,-.24136236,0,4.187253,2.0648308,-1.403707,2.3304009,5.7393427,1.0374628,2.7771454,6.2829504,7.9991808,3.9234474,5.7642655,5.0989456,4.1493311,0
Suriname,2016,SUR,-5.358023270388513,,,7648.3369,.55836803,.212524,.68634599,0,0,1,0,LatAm,15.009257,-.24136236,,-5.139246,-2.59902,.25399709,2.9309139,2.6969402,5.8469896,-.69999927,,,,,,,1
Slovak Republic,1998,SVK,-7.128814830429755,6.66565123195829,,78802.055,5.3952541,.27939573,1.1959769,1,1,0,0,Rich,,.7736811,0,4.0118079,6.0675502,6.757144,5.8434963,6.2055321,1.901328,-.20506816,1.2101779,3.3164647,4.5227938,5.4187107,5.2588429,6.7509551,0
Slovenia,1992,SVN,7.495126543408066,209.933731186822,,31511.906,2.005512,.22376285,1.4892927,1,1,0,0,Rich,,.99917877,0,-5.4637027,-8.9001093,,,,,2.8434229,5.3274875,4.1071596,3.5162756,5.1143827,3.2856326,5.274353,0
Slovenia,2008,SVN,-5.300351490585953,5.64742380573934,,62537.262,2.024538,.19485588,1.6570027,1,1,0,0,Rich,,.99917877,0,3.3001299,6.9416451,5.6559963,4.0030141,4.3517919,2.8420804,-7.7972765,1.2377589,.64936721,-2.6695874,-1.1320522,2.9506705,2.3048491,0
Sweden,1991,SWE,-1.719129995751166,9.44462732944187,,232092.06,8.6251373,.20352912,2.5684476,1,1,0,0,Rich,,1.9346322,0,-1.1459721,.75467229,2.6548088,2.559041,3.3538399,2.691324,-1.1585915,-2.0656188,4.0877404,4.0200815,1.5190369,2.9123027,4.2409549,0
Sweden,1993,SWE,-1.978855271408818,4.72817304626055,,222150.5,8.7467756,.20831776,2.4084127,1,0,1,0,Rich,,1.9346322,0,-2.0656188,-1.1585915,-1.1459721,.75467229,2.6548088,2.559041,4.0877404,4.0200815,1.5190369,2.9123027,4.2409549,4.4867063,4.7456088,0
Sweden,2008,SWE,7.929290257221726,3.43704910602875,,397413.03,9.2368898,.21265768,2.3079515,1,1,0,0,Rich,,1.9346322,0,-.55705798,3.4081037,4.6995568,2.8166778,4.3107834,2.3597751,-5.1959033,5.9919686,2.6792293,-.29851511,1.2383537,2.6018982,4.4565763,0
Seychelles,2008,SYC,-27.18643815518256,36.9647582875288,,1694.545,.090686001,.5662204,1.0023587,0,0,1,1,Rich,2.8753326,.25421289,67,-2.1405084,10.418155,9.4052258,9.0066528,-2.0202813,-6.3298955,-1.1071876,5.9453821,5.3787346,3.6795111,6.0180817,4.5048561,4.9372621,1
Syrian Arab Republic,1988,SYR,-1.423838488570204,34.562211981567,157.0850872422069,17191.49,11.719071,.24277382,.14662924,0,0,1,0,MidEast,,-1.0938827,0,13.266259,1.9074975,-4.9456306,6.1150827,-4.0717711,1.4291739,-17.022182,4.5871606,7.9012685,13.470343,5.1789846,7.213017,7.0264416,0
Chad,1983,TCD,4.562028385321108,,26.54543762452616,5057.415,4.8290939,.057764523,.10619613,0,1,0,0,Africa,,-1.2840456,0,15.659024,5.376297,-10.805228,-6.0476704,-21.44109,-.46963778,5.0851526,7.8820171,5.9370036,3.6591532,7.6391678,1.8294156,3.2444828,0
Chad,1994,TCD,-3.199137423278072,41.7248972364414,66.89949649933294,7249.4541,6.7721329,.063108623,.098912358,0,0,1,0,Africa,2.0046551,-1.2840456,76,5.7115183,-1.7506152,2.2997065,3.7979953,3.2444828,1.8294156,1.3985766,2.1389141,5.6423306,6.9176025,-.50034338,-.50229049,11.51765,1
Togo,1979,TGO,-23.85661103426014,7.53925120772939,126.8198215341921,5489.6738,2.6428461,.16879991,.19198817,0,0,0,1,Africa,2.1732001,-1.2708366,,5.988606,10.077144,5.5593629,-.47164947,-.62043613,4.2512193,-4.5313272,-6.1910024,-3.7075446,-5.1563249,5.8810854,3.7171576,3.2604351,1
Togo,1993,TGO,-6.6831739734728,-1.00688168855036,107.0639883334248,4779.6685,4.0649261,.16447645,.11150046,0,1,0,0,Africa,9.4939194,-1.2708366,43,-16.328468,-3.279319,.22638841,5.8972464,4.0999994,10.12413,13.934347,6.7708397,7.6628618,3.808754,-2.2934124,2.621455,-.96333289,1
Thailand,1997,THA,-2.011651626449059,5.62579747129104,75.31001537206251,490211.19,60.863506,.18531117,.67152774,0,1,0,0,Asia,2.6571057,.29013753,0,-2.7535889,5.6523752,8.1202555,7.9969068,8.692441,9.2503891,-7.6337352,4.5723019,4.4556713,3.4442513,6.1488709,7.1893363,6.2892847,1
Tajikistan,2015,TJK,-6.073821779999258,5.71455949649708,54.81894875715061,25597.699,8.5486507,.2065966,.15112793,0,0,1,0,MidEast,,-1.0774127,,5.9688749,6.685668,7.4288659,7.5457826,2.4110436,6.5356169,6.9491606,7.0810661,,,,,,0
Turkmenistan,2008,TKM,,,4.050972244126591,54617.945,4.9357619,.30733365,.5935967,0,0,1,0,MidEast,,-1.3189243,0,14.747301,11.057178,10.967093,13.040361,4.9986386,3.270576,6.1330013,9.1597176,14.719859,11.050832,10.162849,10.346156,6.4525452,0
Trinidad and Tobago,1986,TTO,-8.592120509849353,7.6936765932314,,16051.513,1.184051,.17132008,1.4230794,0,0,1,0,Island,,.26461634,0,-3.2815027,-4.1224442,-5.7505798,-10.310802,3.8035395,4.5851507,-4.56002,-3.9206271,-.82361293,1.5036184,2.6837707,-1.6478529,-1.4483826,0
Trinidad and Tobago,1989,TTO,-.8915256082293462,11.4321318133566,,12934.733,1.213624,.20218383,1.0309683,0,0,0,1,Island,2.9352715,.26461634,62,-.82361293,-3.9206271,-4.56002,-3.2815027,-4.1224442,-5.7505798,1.5036184,2.6837707,-1.6478529,-1.4483826,3.5620863,3.9567049,7.0431972,1
Tunisia,1991,TUN,-3.589976272673652,8.19371509544086,65.91492103322145,46875.918,8.4176836,.19716261,.53153712,0,1,0,0,MidEast,,.22966902,80,3.9035802,7.0755367,3.4620507,1.6217034,4.9072986,-2.001116,7.8057327,2.1873703,3.1825471,2.3485258,7.1515989,5.4393587,4.9629688,0
Turkey,1978,TUR,-1.941761805423857,61.8970444383435,22.97505471919052,343193.91,42.039936,.10989111,.80012673,0,0,1,1,Europe,.57654524,.15474841,,1.5045062,3.4048214,10.463037,7.1731372,5.594193,3.2617712,-.62449235,-2.4457905,4.8551621,3.5628228,4.9690633,6.7117834,4.2415843,1
Turkey,1982,TUR,-1.474909513734012,29.1375145022677,31.24980877972375,372664.41,46.025356,.10813612,.8033362,0,1,0,0,Europe,.38996619,.15474841,56,3.5628228,4.8551621,-2.4457905,-.62449235,1.5045062,3.4048214,4.9690633,6.7117834,4.2415843,7.0152855,9.4842758,2.1203513,.25164124,1
Turkey,1984,TUR,-2.398736742570612,48.3923231346862,36.92731343579268,411404.16,48.114105,.1144299,.85371292,0,0,1,0,Europe,.38444343,.15474841,46,6.7117834,4.9690633,3.5628228,4.8551621,-2.4457905,-.62449235,4.2415843,7.0152855,9.4842758,2.1203513,.25164124,9.2553053,.92652291,1
Turkey,1991,TUR,.1666357464781535,65.97856799189501,34.51916365839524,543001.56,54.84053,.13511595,.9450959,0,0,1,0,Europe,,.15474841,0,.92652291,9.2553053,.25164124,2.1203513,9.4842758,7.0152855,5.9842772,8.0420218,-5.4556646,7.1912222,7.0053239,7.5287952,3.0918624,0
Turkey,1996,TUR,-1.342880585875944,80.41215113880421,45.15559036222655,684521.81,59.423206,.12757641,.99261481,0,0,1,0,Europe,,.15474841,0,7.0053239,7.1912222,-5.4556646,8.0420218,5.9842772,.92652291,7.5287952,3.0918624,-3.3893023,6.640058,-5.9623084,6.4302807,5.6082525,0
Turkey,2000,TUR,-3.633973974325332,54.9153705812683,43.42347542642715,739089.5,63.24012,.175786,.87358195,0,1,0,0,Europe,2.7942505,.15474841,113,6.640058,-3.3893023,3.0918624,7.5287952,7.0053239,7.1912222,-5.9623084,6.4302807,5.6082525,9.6443224,9.0098495,7.1097031,5.0304589,1
Tanzania,1987,TZA,,29.9493695378761,,21289.953,23.198532,.47611091,.093352668,0,1,0,0,Africa,,-.54722434,81,4.9305811,1.8915167,4.5908041,3.3825691,-2.376375,.59224606,4.0600343,3.9924421,4.4644771,5.701571,3.5274811,4.1681981,3.033319,1
Tanzania,1990,TZA,-13.12422166607075,35.8267716535433,157.9482619827722,27413.76,24.779318,.50301665,.10338733,0,0,1,0,Africa,5.0209312,-.54722434,59,4.4644771,3.9924421,4.0600343,4.9305811,1.8915167,4.5908041,5.701571,3.5274811,4.1681981,3.033319,3.5648706,4.1973448,3.3174717,1
Uganda,1980,UGA,-6.642217184495144,,55.81131341486086,9327.3018,12.54954,.11998605,.066747762,0,0,1,0,Africa,1.3071667,-.518677,12,-3.3997762,-12.499998,-3.9999967,1.3513447,0,-1.3333268,3.8593714,7.7930341,6.344975,-4.6194506,-.31708527,1.5204557,6.3976645,1
Uganda,1988,UGA,-2.999111944892136,,30.08032238839139,13355.492,16.262533,.10967465,.082086548,0,0,1,0,Africa,5.3228207,-.518677,58,7.8123283,6.3976645,1.5204557,-.31708527,-4.6194506,6.344975,6.8987837,6.1841297,5.5057225,4.6301169,7.0572853,10.803532,9.3918343,1
Uganda,1994,UGA,-4.365443836855466,10.0367598792175,86.46672905534442,20997.148,19.907635,.10280167,.097456627,0,1,0,0,Africa,4.323698,-.518677,56,10.803532,7.0572853,4.6301169,5.5057225,6.1841297,6.8987837,9.3918343,6.22437,5.4993682,9.3170252,6.6030173,4.6777458,8.7654667,1
Ukraine,1998,UKR,-3.094316376812819,10.5771611482514,31.85546606146756,219871.14,49.748581,.35750002,.36189672,0,1,1,1,Europe,6.2179937,-.63071942,272,-1.94398,-2.9882598,-10.043616,-12.150582,-22.934052,-14.221909,-.1608358,5.8907394,8.8322144,5.339644,9.5166111,11.795357,3.0712321,1
Ukraine,2008,UKR,-7.107790073390059,25.226461707384,55.82483546718595,443323.75,46.186432,.16921586,.51489294,0,1,0,0,Europe,9.6661596,-.63071942,60,2.2434869,8.2158432,7.5714197,3.0712321,11.795357,9.5166111,-15.136468,.27211043,5.4655371,.23869209,-.026771674,-6.5525594,-9.7729836,1
Ukraine,2014,UKR,-3.442608658938885,12.0718562874252,96.11390360747951,451008.22,44.883427,.29926986,.50202012,0,1,1,0,Europe,12.491213,-.63071942,,-6.5525594,-.026771674,.23869209,5.4655371,.27211043,-15.136468,-9.7729836,2.4409826,2.5245578,,,,,1
Uruguay,1972,URY,,76.4849237828813,,21536.855,2.821439,.17430487,.8332175,0,0,1,0,LatAm,.9917863,.50429523,,-1.5528491,.11989097,3.8067234,6.8516955,1.1198952,-2.7455707,.3649087,3.1432064,5.8636236,3.9849601,1.1741209,5.2613626,6.1687737,1
Uruguay,1981,URY,-4.176194669931571,34.0453358609474,,28224.863,2.9350359,.14153101,.89358544,0,1,0,0,LatAm,.33619094,.50429523,0,1.8989869,5.999146,6.1687737,5.2613626,1.1741209,3.9849601,-9.3913012,-5.8528814,-1.0922536,1.4754925,8.856596,7.9330406,-.0087022632,1
Uruguay,1983,URY,-1.226902180791927,49.1973796505638,,22866.225,2.9734631,.17547347,.77978998,0,0,1,1,LatAm,7.9196157,.50429523,36,-5.8528814,-9.3913012,1.8989869,5.999146,6.1687737,5.2613626,-1.0922536,1.4754925,8.856596,7.9330406,-.0087022632,1.2855388,.91599303,1
Uruguay,1990,URY,1.999066624354804,112.525905573023,,27738.275,3.1099889,.21115257,.83350587,0,0,1,0,LatAm,1.383183,.50429523,64,.91599303,1.2855388,-.0087022632,7.9330406,8.856596,1.4754925,3.1804273,9.1032495,2.605036,7.2891135,-1.4503888,5.5615888,4.9310231,1
Uruguay,2002,URY,2.807107017413403,13.9724725913516,,31852.729,3.3277731,.13012049,.70687318,0,1,1,1,LatAm,20.147966,.50429523,75,-7.7319851,-3.8441691,-1.9298656,-1.9392163,4.518889,4.9310231,.80528337,5.0041957,7.4599323,4.0986547,6.5414743,7.1761651,4.2436051,1
United States,1988,USA,-2.3156580866612,4.07774110744408,,8688292,247.73958,.11129817,3.5054138,1,1,0,0,USA,,1.5849844,0,4.1770496,3.4595716,3.4626555,4.1696544,7.2366214,4.5839276,3.6726522,1.8859626,-.10825682,3.5224431,2.7528434,4.0288339,2.684289,0
United States,2007,USA,-4.920010755848349,2.85267248150136,,15546956,300.59518,.1098884,2.8776124,1,1,0,0,USA,,1.5849844,0,1.8761725,2.854969,3.5132141,3.7988956,2.8612092,1.7416918,-.13657722,-2.5367568,2.5637619,1.5508366,2.2495489,1.8420775,2.451973,0
Uzbekistan,2000,UZB,,,36.53933104682726,98943.461,24.848921,.51215839,.29763147,0,0,1,0,Europe,,-.90051413,0,4.0000052,4.3999934,4.4000015,5.1999989,1.6999966,-.89999729,4.4999976,4.1999803,4.2264957,7.4552326,6.9636564,7.4414148,9.4779062,0
"Venezuela, RB",1982,VEN,-6.268385129846053,,48.60810512561427,149933.89,16.185894,.25451607,.91905117,0,0,0,1,LatAm,,-1.0824341,0,.68228042,-.30187759,-1.9884764,1.3354983,2.1383598,6.7221327,-5.6169786,-1.3538904,.19329339,6.5103521,3.5816457,5.8213663,-8.5698843,0
"Venezuela, RB",1984,VEN,7.750338037288845,,63.68298572747838,157236.28,17.057785,.23922351,.92033452,0,0,1,0,LatAm,,-1.0824341,0,-1.3538904,-5.6169786,.68228042,-.30187759,-1.9884764,1.3354983,.19329339,6.5103521,3.5816457,5.8213663,-8.5698843,6.4679413,9.7298899,0
"Venezuela, RB",1989,VEN,4.964819668940075,,78.67201893919861,152538.17,19.388342,.31830955,.76104414,0,0,1,0,LatAm,11.358313,-1.0824341,60,-8.5698843,5.8213663,3.5816457,6.5103521,.19329339,-1.3538904,6.4679413,9.7298899,6.0604782,.27538663,-2.3495119,3.9516664,-.19783641,1
"Venezuela, RB",2002,VEN,8.18032781959924,,49.60046766151439,169003.02,25.408701,.14638147,.4912025,0,0,1,0,LatAm,,-1.0824341,0,-8.8557186,3.3942699,3.687027,-5.9705472,.29396954,6.3709288,-7.7552156,18.286409,10.317912,9.8721991,8.7537241,5.2778206,-3.2023849,0
"Venezuela, RB",2010,VEN,1.420424363782659,28.1874647092039,30.11933760594646,437795.09,29.028032,.12164156,.82478446,0,0,1,0,LatAm,,-1.0824341,0,-1.4887637,-3.2023849,5.2778206,8.7537241,9.8721991,10.317912,4.1764998,5.6258936,1.3431246,-3.8944056,-6.2213745,-16.455643,-14.000004,0
"Venezuela, RB",2017,VEN,,,,253422.27,31.977064,.13230193,.38649473,0,0,0,1,LatAm,,-1.0824341,,-14.000004,-16.455643,-6.2213745,-3.8944056,1.3431246,5.6258936,,,,,,,,0
Vietnam,1972,VNM,,,,36096.82,45.549484,.14024341,.086503215,0,0,1,0,Asia,,-.24800417,,1.9608287,3.8049252,,,,,-1.421162,2.4818218,2.9863813,10.99851,13.562214,1.7695245,6.7174897,0
Vietnam,1981,VNM,,,,52477.68,55.627747,.15099446,.087659873,0,0,1,0,Asia,,-.24800417,0,5.7972331,-3.4967358,6.7174897,1.7695245,13.562214,10.99851,8.1502876,7.0930371,8.3972712,5.6194944,3.3571043,2.5488813,5.1000137,0
Vietnam,1985,VNM,,,,69593.078,61.049374,.16546068,.11573951,0,0,0,1,Asia,,-.24800417,0,5.6194944,8.3972712,7.0930371,8.1502876,5.7972331,-3.4967358,3.3571043,2.5488813,5.1000137,4.6879039,5.1009202,5.9608469,8.6460381,0
Vietnam,1987,VNM,,,,73842,63.881298,.17659785,.11758238,0,0,1,0,Asia,,-.24800417,0,2.5488813,3.3571043,5.6194944,8.3972712,7.0930371,8.1502876,5.1000137,4.6879039,5.1009202,5.9608469,8.6460381,8.0727348,8.8389769,0
Vietnam,1997,VNM,-5.692210741686675,3.20952606261375,82.84405374611652,142191.25,77.453339,.1651589,.15306309,0,1,0,0,Asia,,-.24800417,12,8.1516905,9.3400211,9.5404758,8.8389769,8.0727348,8.6460381,5.7644076,4.7727852,6.7884884,6.8949986,7.0798173,7.341197,7.5364137,0
"Yemen, Rep.",1985,YEM,,,,,,,,0,0,1,0,MidEast,,-1.1453141,,,,,,,,,,,,19.313612,.31108525,4.8992338,0
"Yemen, Rep.",1995,YEM,,55.0811068702292,153.4431015721812,10055.055,15.320653,.32783353,.059048075,0,0,1,0,MidEast,3.3215821,-1.1453141,103,16.654249,2.1637468,4.0683694,4.8992338,.31108525,19.313612,20.525351,5.2308607,4.7474165,4.5114069,7.6122947,5.9332843,5.0448394,1
South Africa,1984,ZAF,-2.523497135926299,11.5264804445682,,295147.56,32.943584,.13340381,.89450741,0,0,1,0,Africa,,.50548774,0,5.0990829,-1.8465495,-.3833611,5.3607402,6.6205997,3.7905366,-1.2114471,.017791875,2.1007762,4.2000389,2.3948612,-.31778318,-1.0183024,0
South Africa,2015,ZAF,-4.589518833374029,4.50920827795706,44.55986643463589,671397.25,55.291225,.20313638,.61286491,0,0,1,0,Africa,,.50548774,,1.2795193,1.8470193,2.4851794,2.2133563,3.2841728,3.0397284,.56537372,1.3200574,,,,,,0
Zambia,1983,ZMB,-8.177078350712714,,125.9540005401352,10326.854,6.5215421,.51022893,.16056965,0,0,1,1,Africa,7.0295815,-.7397083,54,2.9434314,2.4781296,-.82295495,3.9177182,-3.9516017,-.89109153,-.58460444,-.021387193,2.6521213,2.7502909,1.9466704,.95474941,.74869376,1
Zambia,1989,ZMB,-5.466861902242068,123.40425531915,182.4791120465938,10482.968,7.813808,.23377334,.12977573,0,0,1,0,Africa,,-.7397083,0,.95474941,1.9466704,2.7502909,2.6521213,-.021387193,-.58460444,.74869376,-1.9556115,-1.730927,6.7972832,-8.6255484,2.897799,6.2184219,0
Zambia,1995,ZMB,,34.9295874166667,195.166566276017,8687.6025,9.1370773,.13004306,.085544333,0,1,0,0,Africa,35.20245,-.7397083,42,2.897799,-8.6255484,6.7972832,-1.730927,-1.9556115,.74869376,6.2184219,3.8140347,-.38566923,4.6500907,3.8975041,5.3167481,4.5059319,1
Zambia,2015,ZMB,-3.628805207852125,10.1105928909618,57.27185434056636,58664.078,16.100588,.16099092,.18389586,0,0,1,0,Africa,,-.7397083,,2.9241161,4.6916032,5.0593719,7.5976224,5.5646191,10.298229,3.7570136,3.5240579,,,,,,0
Zimbabwe,1983,ZWE,-5.118733686994573,,29.07589303559951,28926.924,8.027565,.32792267,.36539635,0,0,1,0,Africa,4.1305575,-1.1334747,24,1.5853094,2.6342926,12.525437,10.571973,3.8025324,-2.1540403,-1.9073581,6.9444389,2.1287744,1.1105477,7.5532269,5.2160225,6.9832287,1
Zimbabwe,1991,ZWE,-5.28174753309381,,42.16903534672826,52644.508,10.443043,.20842621,.48117429,0,0,1,0,Africa,13.746892,-1.1334747,67,5.5224695,6.9832287,5.2160225,7.5532269,1.1105477,2.1287744,-7.032321,2.1104093,5.8009386,.16242188,9.7339725,1.4258298,.49222794,1
Zimbabwe,1995,ZWE,,,74.85192425705284,52702.738,11.320346,.218256,.41886306,0,1,0,0,Africa,,-1.1334747,43,.16242188,5.8009386,2.1104093,-7.032321,5.5224695,6.9832287,9.7339725,1.4258298,.49222794,-3.5971806,-8.1686974,-.19354257,-5.9391699,0
Zimbabwe,1998,ZWE,,,77.79116662607591,43998.629,11.893272,.15815081,.30292487,0,0,1,0,Africa,2.7681942,-1.1334747,60,.49222794,1.4258298,9.7339725,.16242188,5.8009386,2.1104093,-3.5971806,-8.1686974,-.19354257,-5.9391699,-7.4618216,-3.6425338,-4.0630608,1
Zimbabwe,2003,ZWE,,,85.05636615854485,21413.969,12.633897,.19893439,.12145038,0,0,1,0,Africa,,-1.1334747,0,-7.4618216,-5.9391699,-.19354257,-8.1686974,-3.5971806,.49222794,-3.6425338,-4.0630608,-3.6240163,-3.2672801,-4.741518,64.390472,12.581026,0
